"","provenance","created_at","user_id","screen_name","hi_text","en_text","source","favorite_count","retweet_count","hashtags","place_name","country_code","query","is_retweet","UID","country","hits"
"302","API","2018-06-20 06:03:02",359198304,"vaibhavpawarmp","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई: #PMModi","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it comes to know what to grow, then farmers should get good quality seed, they should not go through the problem of capital, for this, the farmer loan was arranged: #PMModi","Twitter for iPhone",64,23,"PMModi",NA,NA,"soil health",FALSE,139840,NA,"soil health"
"303","API","2018-06-20 04:42:35",3270975091,"mantralayatimes","RT PMOIndia: बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस…","RT PMOIndia: Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it is known to know whether to grow, then farmers should get good quality seeds, they should not go through the problem of capital, for this, farmer loan business ...","IFTTT",0,0,"",NA,NA,"soil health",FALSE,139904,NA,"soil health"
"304","API","2018-06-20 04:41:23",828478985185148928,"RaviSinghTiloi","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया: श्री @narendramodi जी। #KisanKiBaatPMKeSaath #संकल्पित_अमेठी","Before the sowing, farmers learned that which soil should be grown on the soil, the soil health card was started for this: Mr. @narendramodi ji #KisanKiBaatPMKeSaath #Concepted_Amighty","Twitter for Android",8,4,"KisanKiBaatPMKeSaath|संकल्पित_अमेठी",NA,NA,"soil health",FALSE,139909,NA,"soil health"
"305","API","2018-06-20 05:30:35",867235385088368640,"RajnishHindu","झारखंड राज्य के कुछ जिले में soil health card के नाम पे केबल 6 पैरामीटर जाँच हो रहा है जबकि 12 होना चाहिए। https://t.co/60UNvxUmEm","In some districts of Jharkhand state, cable 6 parameters are being checked in the name of soil health card, while 12 should be done. https://t.co/60UNvxUmEm","Twitter for Android",2,1,"","Bihar","IN","soil health",FALSE,139937,"India","soil health"
"306","API","2018-06-20 05:14:41",813448583512879104,"Ajay_AmethiBJP","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card श https://t.co/OG7zMlBnat","Before the sowing the farmers could know which crop should be grown on the soil, for this, the soil health card is https://t.co/OG7zMlBnat","Periscope",0,0,"",NA,NA,"soil health",FALSE,139969,NA,"soil health"
"307","API","2018-06-20 05:20:05",813448583512879104,"Ajay_AmethiBJP","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card श https://t.co/uu6PkGO5lA","Before the sowing, the farmers could know which crop should be grown on the soil, for this, the soil health card is https://t.co/uu6PkGO5lA","Periscope",0,0,"",NA,NA,"soil health",FALSE,139970,NA,"soil health"
"308","API","2018-06-20 05:06:21",879723578081542144,"BJPSatyamKsmb","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, इसके लिए किसान ऋण की व्यवस्था की गई: @narendramodi
@NamoApp #KisanKiBaatPMKeSaath","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it comes to know what to grow, then farmers get good quality seed, for which the farmer loan was arranged: @narendramodi @NamoApp #KisanKiBaatPMKeSaath","Twitter for Android",1,0,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,139992,NA,"soil health"
"309","API","2018-06-20 05:11:59",142025353,"priyeyadavindia","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई: PM","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it is known to know what to grow, then farmers should get good quality seeds, they should not go through the problem of capital, for which the farmer loan was arranged: PM","Twitter for Android",4,1,"",NA,NA,"soil health",FALSE,140023,NA,"soil health"
"310","API","2018-06-20 05:08:39",889772373028864000,"BajajSakshi1895","@sengarajay235 @narendramodi बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। #KisanKiBaatPMKeSaath","@ sengarajay235 @narendramodi Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. #KisanKiBaatPMKeSaath","Twitter for Android",7,4,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140038,NA,"soil health"
"311","API","2018-06-20 04:40:57",103148549,"akhileshconsul","Retweeted दूरदर्शन न्यूज़ (@DDNewsHindi):

बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया, एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों... https://t.co/Hk3zftyzJJ","Retired Doordarshan News (@DDNewsHindi): NABefore the sowing, farmers could know which crop should be grown on the soil, for which a soil health card was started, once it is known that what is to be grown, then farmers. https://t.co/Hk3zftyzJJ","Facebook",0,0,"",NA,NA,"soil health",FALSE,140049,NA,"soil health"
"312","API","2018-06-20 05:06:20",103148549,"akhileshconsul","Retweeted Ram Vilas Paswan (@irvpaswan):

बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया।एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को... https://t.co/pM1jI3YAeg","Remarked Ram Vilas Paswan (@irvpaswan): NABefore the sowing, the farmers learned that the soil health card for which the crop should grow on the soil. Once it comes to know what is to be grown then the farmers will then. .. https://t.co/pM1jI3YAeg","Facebook",0,0,"",NA,NA,"soil health",FALSE,140052,NA,"soil health"
"313","API","2018-06-20 04:58:58",865654566,"singh_h1992","@RadhamohanBJP मंत्रीजी आपके जिले के बगल में पश्चिम चंपारण जिला में soil health card  अभी भी किसानों को नहीं मिला हैं। कब तक मिल जाने की उम्मीद की जा सकती है?","@RadhamohanBJP Minister has not yet received the soil health card in West Champaran district next to your district. How long can it be expected?","Twitter for Android",0,0,"","Bettiah","IN","soil health",FALSE,140095,"India","soil health"
"314","API","2018-06-20 04:53:39",734272092338851840,"kstanwarbjp","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया।  #KisanKiBaatPMKeSaath  @narendramodi  @narendramodi_in  @PMOIndia https://t.co/pMcvzY9ULw","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. #KisanKiBaatPMKeSaath @narendramodi @narendramodi_in @PMOIndia https://t.co/pMcvzY9ULw","Twitter Web Client",0,0,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140144,NA,"soil health"
"315","API","2018-06-20 04:50:21",3243642011,"chaubeyraj93","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, इसके लिए किसान ऋण की व्यवस्था की गई: @narendramodi
@NamoApp #KisanKiBaatPMKeSaath","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it comes to know what to grow, then farmers get good quality seed, for which the farmer loan was arranged: @narendramodi @NamoApp #KisanKiBaatPMKeSaath","Twitter for Android",9,5,"KisanKiBaatPMKeSaath","Uttar Pradesh","IN","soil health",FALSE,140172,"India","soil health"
"316","API","2018-06-20 04:49:54",4685909382,"DDalimkar","@DDNational भारतातील शेतकऱ्यांसाठी soil health card
अन साखर पाकिस्तान मधून,तूर इतर कडधान्य मोझाबिक मधून आयात करत आहेत.
वा रे वा चौकीदार!!
लई हाल लावले शेतकऱ्यांचे
आमच्या शेतमाल विकत घेत नाही, विकत घेतला तर भाव मिळत नाही.
Soil health card ची पुंगळी करायची अन चुलीत घालायची का?","@DDNational soil health card for sugarcane farmers in India and sugar from Pakistan, Tur is importing from other pulses in Mozambique. WAW Watch! The farmers are not able to buy our produce, they do not get the price. Do you want to brush the Soil Health Card?","Twitter for Android",14,6,"",NA,NA,"soil health",FALSE,140177,NA,"soil health;soil health"
"317","API","2018-06-20 04:47:08",883606468611768320,"BJP4Kaushambi","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया।एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, इसके लिए किसान ऋण की व्यवस्था की गई: PM @narendramodi 
#KisanKiBaatPMKeSaath","Before the sowing, the farmers realized that what kind of crop should be grown on the soil, started the soil health card. Once it is known to know what to grow, then farmers should get good quality seed, Arranged: PM @narendramodi #KisanKiBaatPMKeSaath","Twitter for Android",7,6,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140205,NA,"soil health"
"318","API","2018-06-20 04:14:15",471741741,"PMOIndia","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई: PM","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it is known to know what to grow, then farmers should get good quality seeds, they should not go through the problem of capital, for which the farmer loan was arranged: PM","Twitter Web Client",2605,586,"",NA,NA,"soil health",FALSE,140212,NA,"soil health"
"319","API","2018-06-20 04:30:35",2583530442,"irvpaswan","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया।एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, इसके लिए किसान ऋण की व्यवस्था की गई: PM @narendramodi 
#KisanKiBaatPMKeSaath","Before the sowing, the farmers realized that what kind of crop should be grown on the soil, started the soil health card. Once it is known to know what to grow, then farmers should get good quality seed, Arranged: PM @narendramodi #KisanKiBaatPMKeSaath","Twitter for iPhone",205,39,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140214,NA,"soil health"
"320","API","2018-06-20 04:44:53",753594181696819200,"ThePradeepBatra","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया, एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई: पीएम https://t.co/UfIEbn3ZMl","Before the sowing, the farmers realized that what kind of crop should be grown on the soil, the soil health card was started for it, once it is known that what is to be grown, then farmers should get good quality seed, Farmers' loans were arranged for this not to go through the problem: PM https://t.co/UfIEbn3ZMl","Twitter for iPhone",9,4,"",NA,NA,"soil health",FALSE,140220,NA,"soil health"
"321","API","2018-06-20 04:42:16",1709294947,"DD_Bharati","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया।एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, इसके लिए किसान ऋण की व्यवस्था की गई: PM @narendramodi 
#KisanKiBaatPMKeSaath https://t.co/wpalcSwqW6","Before the sowing, the farmers realized that what kind of crop should be grown on the soil, started the soil health card. Once it is known to know what to grow, then farmers should get good quality seed, Arranged: PM @narendramodi #KisanKiBaatPMKeSaath https://t.co/wpalcSwqW6","Twitter for iPhone",2,1,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140223,NA,"soil health"
"322","API","2018-06-20 04:43:08",213625458,"indiastarloku","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया।  PM Sh @narendramodi  #KisanKiBaatPMKeSaath","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. PM Sh @narendramodi #KisanKiBaatPMKeSaath","Twitter Lite",0,0,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140228,NA,"soil health"
"323","API","2018-06-20 04:42:44",3226146452,"Ishulidhure","Soil health card कसं वापराव हे शेतकऱ्यांना कळालेल नाही न पंतप्रधान त्यावर स्तुती करवून घेत आहे सबसिडीच्या जोरावर.","Farmers will not know how to use Soil health card, and the Prime Minister is praising him with the help of subsidies.","Facebook",0,0,"",NA,NA,"soil health",FALSE,140231,NA,"soil health"
"324","API","2018-06-20 04:39:45",790178351419826176,"sankalpnewsin","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई : पीएम","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it comes to know what to grow, then farmers should get good quality seed, they should not go through the problem of capital, for which the farmer loan was arranged: PM","Twitter for Android",0,0,"",NA,NA,"soil health",FALSE,140244,NA,"soil health"
"325","API","2018-06-20 04:37:01",262219886,"arjunrammeghwal","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई : पीएम","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it comes to know what to grow, then farmers should get good quality seed, they should not go through the problem of capital, for which the farmer loan was arranged: PM","Twitter for iPhone",63,12,"",NA,NA,"soil health",FALSE,140252,NA,"soil health"
"326","API","2018-06-20 04:35:34",1402322317,"SuryaPranshu","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया।एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, इसके लिए किसान ऋण की व्यवस्था की गई: PM @narendramodi 
#KisanKiBaatPMKeSaath","Before the sowing, the farmers realized that what kind of crop should be grown on the soil, started the soil health card. Once it is known to know what to grow, then farmers should get good quality seed, Arranged: PM @narendramodi #KisanKiBaatPMKeSaath","Twitter for Android",0,0,"KisanKiBaatPMKeSaath","New Delhi","IN","soil health",FALSE,140253,"India","soil health"
"327","API","2018-06-20 04:35:10",4864671078,"sopan_jagtap09","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया।एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, इसके लिए किसान ऋण की व्यवस्था की गई: PM @narendramodi 
#KisanKiBaatPMKeSaath","Before the sowing, the farmers realized that what kind of crop should be grown on the soil, started the soil health card. Once it is known to know what to grow, then farmers should get good quality seed, Arranged: PM @narendramodi #KisanKiBaatPMKeSaath","Twitter for Android",2,0,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140254,NA,"soil health"
"328","API","2018-06-20 04:34:03",571878474,"DDNational","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया।एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, इसके लिए किसान ऋण की व्यवस्था की गई: PM @narendramodi 
#KisanKiBaatPMKeSaath https://t.co/rPpCRdG2am","Before the sowing, the farmers realized that what kind of crop should be grown on the soil, started the soil health card. Once it is known to know what to grow, then farmers should get good quality seed, Arranged: PM @narendramodi #KisanKiBaatPMKeSaath https://t.co/rPpCRdG2am","Twitter for Android",39,11,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140257,NA,"soil health"
"329","API","2018-06-20 04:33:21",3223223274,"neerajawasthi82","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया।एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, इसके लिए किसान ऋण की व्यवस्था की गई: PM @narendramodi 
#KisanKiBaatPMKeSaath","Before the sowing, the farmers realized that what kind of crop should be grown on the soil, started the soil health card. Once it is known to know what to grow, then farmers should get good quality seed, Arranged: PM @narendramodi #KisanKiBaatPMKeSaath","Twitter for Android",2,0,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140261,NA,"soil health"
"330","API","2018-06-20 04:33:02",978228784066260992,"kartikg09517101","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई: PM","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it is known to know what to grow, then farmers should get good quality seeds, they should not go through the problem of capital, for which the farmer loan was arranged: PM","Twitter for Android",2,1,"",NA,NA,"soil health",FALSE,140262,NA,"soil health"
"331","API","2018-06-20 04:32:59",881143780916776960,"govindkbjym","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई: PM श्री https://t.co/npq5oLWAih","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it comes to know what to grow, then farmers get good quality seed, they should not have to go through the problem of capital, for this, the farmer's loan was arranged: PM Shri https://t.co/npq5oLWAih","Twitter for Android",0,0,"",NA,NA,"soil health",FALSE,140263,NA,"soil health"
"332","API","2018-06-20 04:27:32",380718584,"vijaysinghbais1","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया।  PM Sh @narendramodi  #KisanKiBaatPMKeSaath","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. PM Sh @narendramodi #KisanKiBaatPMKeSaath","Twitter for Android",0,0,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140281,NA,"soil health"
"333","API","2018-06-20 04:27:05",229393644,"zeesalaamtweet","बुआई से पहले किसान यह जाने कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया, किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान लोन की भी व्यवस्था की गई है: PM @narendramodi","Before the sowing, farmers should know which crop should be grown on soil, soil health card was started for this, farmers should get good quality seeds, they should not go through the problem of capital, for the farmers loan arrangement. Has been: PM @narendramodi","Twitter Web Client",1,0,"",NA,NA,"soil health",FALSE,140284,NA,"soil health"
"334","API","2018-06-20 04:26:13",146360682,"DrJitendraSingh","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया।  PM Sh @narendramodi  #KisanKiBaatPMKeSaath","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. PM Sh @narendramodi #KisanKiBaatPMKeSaath","Twitter for Android",724,118,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140290,NA,"soil health"
"335","API","2018-06-20 04:26:13",139648848,"skyisnolimite","#KisanKiBaatPMKeSaath
बहुत दिन से सुन रहा हूँ soil health card 
ये बनता कैसे है ।किसीको इसकी जानकारी है 
अगर हा तो किसानों के हित में जानकारी साझा करे।","#KisanKiBaatPMKeSaath I'm listening for a lot of soil health card How it is formed. Who knows this if yes, share information in the interest of the farmers.","Twitter for Android",0,0,"KisanKiBaatPMKeSaath",NA,NA,"soil health",FALSE,140291,NA,"soil health"
"336","API","2018-06-20 04:16:54",139648848,"skyisnolimite","@PMOIndia Soil health card बनाने की प्रक्रिया क्या है वो भी जानकारी दीजिये ।
न्यूज़ के माध्यम से ताकि किसान के बनाना आसान हो जाये","Please give information about what is the process of making @PMOIndia Soil health card. Through News so that farmers can make easy","Twitter for Android",8,1,"",NA,NA,"soil health",FALSE,140292,NA,"soil health"
"337","API","2018-06-20 04:24:00",1013243604,"BJP4Odisha","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई : पीएम","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it comes to know what to grow, then farmers should get good quality seed, they should not go through the problem of capital, for which the farmer loan was arranged: PM","Twitter Web Client",15,4,"",NA,NA,"soil health",FALSE,140295,NA,"soil health"
"338","API","2018-06-20 04:21:12",781843100515786752,"Mehul_ITSM","बुआई से पहले किसान यह जान पाए कि किस मिट्टी पर कौन सी फसल उगानी चाहिए, इसके लिए soil health card शुरू किया गया। एक बार जब ये पता चल जाए कि क्या उगाना है तो फिर किसानों को अच्छी quality के बीज मिले, उसे पूँजी की समस्या से गुजरना न पड़े, इसके लिए किसान ऋण की व्यवस्था की गई: PM","Before the sowing, the farmers learned that the soil health card was started for which the crop should be grown on the soil. Once it is known to know what to grow, then farmers should get good quality seeds, they should not go through the problem of capital, for which the farmer loan was arranged: PM","Twitter for Android",0,0,"",NA,NA,"soil health",FALSE,140304,NA,"soil health"
"339","API","2018-06-20 03:58:33",730355001034444800,"VINAYAK_TIWARID","Nurturing Soil Health, Transforming Lives Of Farmers 
स्वस्थ धरा .. खेत हराभरा 
#KisanKiBaatPMKeSaath #संकल्पित_अमेठी

https://t.co/rboKk3cqOo","Nurturing Soil Health, Transforming Lives Of Farmers Healthy Farm .. Harvesting Farm #KisanKiBaatPMKeSaath #Suggested_Advanced NAhttps://t.co/rboKk3cqOo","Twitter for Android",1,1,"KisanKiBaatPMKeSaath|संकल्पित_अमेठी",NA,NA,"soil health",FALSE,140350,NA,"soil health"
"340","API","2018-06-20 03:55:25",746194148420517888,"BJP4Amethi","Nurturing Soil Health, Transforming Lives Of Farmers 
स्वस्थ धरा .. खेत हराभरा 
#KisanKiBaatPMKeSaath #संकल्पित_अमेठी

https://t.co/XmQGJ838yU","Nurturing Soil Health, Transforming Lives Of Farmers Healthy Farm .. Harvesting Farm #KisanKiBaatPMKeSaath #Suggested_Advanced NAhttps://t.co/XmQGJ838yU","Twitter for Android",8,6,"KisanKiBaatPMKeSaath|संकल्पित_अमेठी",NA,NA,"soil health",FALSE,140355,NA,"soil health"
"341","API","2018-06-19 14:00:44",2870015815,"GVPANNU","SOIL HEALTH CARD योजना में कृषि विभाग पर धांधली का आरोप देखें","View charges for rigging on agriculture department in SOIL HEALTH CARD SCHEME","Google",0,0,"",NA,NA,"soil health",FALSE,140455,NA,"soil health"
"342","API","2018-06-20 05:01:05",3243642011,"chaubeyraj93","@NamoApp साढ़े बारह करोड़ से ज्यादा किसानो को #SoilHealthCard  का लाभ मिला - @narendramodi 
#soilhealth https://t.co/WBPzdcaOom","@NamoApp More than twelve millions of farmers got the benefit of #SoilHealthCard - @narendramodi #soilhealth https://t.co/WBPzdcaOom","Twitter for Android",2,1,"SoilHealthCard|soilhealth","Uttar Pradesh","IN","#soilhealth",FALSE,142128,"India","#soilhealth;#soilhealth"
"343","API","2019-05-27 03:28:07",4506572606,"aashutoshpaliw2","@narendramodi ji. 
कृषि विभाग मे soil health card  बुरी तरह विफल रहा मेरा सुझाव
Soil testing kit  पंचायत मे दि जाए। 
         या 
२०० र मे किसानो को दे। हर गाँव का किसान
Soil test करेगा तो वो भी आगे बड़ेगा और देश भी। 
२०१४ मे से  निरंतर आपको इस बारे में लिख रहा हु।Reply kare","@narendramodi ji The soil health card in the Department of Agriculture failed miserably. My suggestion should be given in the Soil testing kit panchayat. Or give 200 farmers to the farmers. Every village farmer will test the Soil, then he will grow ahead and also the country. From 2014 you are constantly writing about this.","Twitter for Android",2,2,"",NA,NA,"soil health",FALSE,143279,NA,"soil health"
"344","API","2019-05-27 03:27:34",4506572606,"aashutoshpaliw2","@narendramodi @narendramodi ji. 
कृषि विभाग मे soil health card  बुरी तरह विफल रहा मेरा सुझाव
Soil testing kit  पंचायत मे दि जाए। 
         या 
२०० र मे किसानो को दे। हर गाँव का किसान
Soil test करेगा तो वो भी आगे बड़ेगा और देश भी। 
२०१४ मे से  निरंतर आपको इस बारे में लिख रहा हु।Reply kare","@narendramodi @narendramodi ji The soil health card in the Department of Agriculture failed miserably. My suggestion should be given in the Soil testing kit panchayat. Or give 200 farmers to the farmers. Every village farmer will test the Soil, then he will grow ahead and also the country. From 2014 you are constantly writing about this.","Twitter for Android",0,0,"",NA,NA,"soil health",FALSE,143280,NA,"soil health"
"345","API","2019-05-26 10:21:03",4506572606,"aashutoshpaliw2","@narendramodi ji. 
कृषि विभाग मे soil health card  बुरी तरह विफल रहा मेरा सुझाव
Soil testing kit  पंचायत मे दि जाए। 
         या 
२०० र मे किसानो को दे। हर गाँव का किसान
Soil test करेगा तो वो भी आगे बड़ेगा और देश भी। 
२०१४ मे से  निरंतर आपको इस बारे में लिख रहा हु।Reply kare","@narendramodi ji The soil health card in the Department of Agriculture failed miserably. My suggestion should be given in the Soil testing kit panchayat. Or give 200 farmers to the farmers. Every village farmer will test the Soil, then he will grow ahead and also the country. From 2014 you are constantly writing about this.","Twitter for Android",1,0,"",NA,NA,"soil health",FALSE,143281,NA,"soil health"
"346","API","2019-06-01 08:02:32",4506572606,"aashutoshpaliw2","@nstomar @narendramodi ji. 
कृषि विभाग मे soil health card  बुरी तरह विफल रहा मेरा सुझाव
Soil testing kit  पंचायत मे दि जाए। 
         या 
२०० र मे किसानो को दे। हर गाँव का किसान
Soil test करेगा तो वो भी आगे बड़ेगा और देश भी। 
२०१४ मे से  निरंतर आपको इस बारे में लिख रहा हु।","@nstomar @narendramodi ji The soil health card in the Department of Agriculture failed miserably. My suggestion should be given in the Soil testing kit panchayat. Or give 200 farmers to the farmers. Every village farmer will test the Soil, then he will grow ahead and also the country. From 2014 you are constantly writing about this.","Twitter for Android",0,0,"",NA,NA,"soil health",FALSE,143282,NA,"soil health"
